Ignore,Key,Message
Y,メッセージ,
,msg1,在我的身后，<br>一阵微弱的脚步声追了上来。
,msg2,“别跟过来！”
,msg3,我的嘶喊，<br>如同生锈的机械一般刺耳。
,msg4,“担心我之前先照顾好自己啊！<br>　让自己好好活下去啊！”
,msg5,闸门一打开，<br>那些压抑至今的话便止不住地<br>倾泻而出：
,msg6-1,“比起爱妈妈<br>　再多爱我一点啊！<br>　再活久一点啊！
,msg6-2,　跟我一起活下去，<br>　到死都要跟我在一起啊！！”
,msg7,“不要丢下我一个人啊……”
,msg8,当我崩溃倒地的瞬间，<br>一双瘦弱的手臂抱住了我。
,msg9,“没关系，我不会死。”
,msg10,如同机械一般的温暖声音，<br>震撼着我本不存在的灵魂。
,msg11,“因为我是你的姐姐。”
,msg12,“为什么……<br>　你要说这种跟人类<br>　一样的话……”
,msg13-1,眼泪涌了出来。<br>怎么都停不下来。
,msg13-2,那个比我还要瘦小、<br>看上去随时都会坏掉的存在，<br>此刻却显得无比高大。
,msg13-3,我再也、控制不住自己了。
,msg14,“呜啊啊啊啊啊啊啊！”
,msg15,“不要……我不要……<br>　我不要姐姐死掉啊啊啊啊啊！”
,msg16,那双温柔的小手，<br>一刻不停地抚摸着嚎啕大哭的我。
