Ignore,Key,Message
Y,メッセージ,
,msg1,설마 여기가 프란 영주님이<br>사는 저택일 줄이야...
,msg2,소란을 피워 죄송하다 혔더니<br>영주님은 괜찮다고 하셨쥬.<br>인품도 좋으셔라...
,msg3,"영주님은 용한 작대기에 선택받아,<br>곤경에 처한 사람들이나 나라를<br>구하고 다니신대유."
,msg4-1,"...어쩌면 용신님의 계시는,"
,msg4-2,이 분을 도우라는 뜻이 아닐까유?
,msg5-1,"그래서 떼를 써 가지고<br>영주님을 따라나섰는디,"
,msg5-2,막상 전투가 벌어지니께<br>미서워 꼼짝 못 하겄는겨...
,msg6,그럼에도 끄떡 않고<br>맞서는 영주님의 모습은<br>참말로 눈부셨쥬.
,msg7-1,전투가 끝나고 여쭤봤어유.
,msg7-2,어째 겁도 안 나시냐고.<br>그랬더니...
,msg8-1,‘당연히 겁은 나지.<br> 하지만 곤경에 처한 사람을<br> 지나치지 못할 뿐이야.’
,msg8-2,이렇게 대답하셨쥬.
,msg9,영주님은 참말로<br>훌륭한 분이시구먼...
,msg10-1,"감히 이런 분의 힘이 되겠다니,"
,msg10-2,주제넘기 짝이 없는 생각이었네유...
