Ignore,Key,Message
Y,メッセージ,
,msg1,“Fulfill thy duty”...<br>I still don’t have the first <i>clue</i><br>how to follow the<br>Great Dragon God’s will...
,msg2,Is there even<br>a duty out there that<br>someone like <i>me</i> can fulfill...?
,msg3-1,Huh...? What’s goin’ on...?<br>Everyone’s in a big rush...
,msg3-2,"“Miss Cu Sith,<br>did somethin’ happen?”"
,msg4-1,“Fenrir an’ Cerberus<br>got captured by the Inquisition
,msg4-2,while out shoppin’...?!”
,msg5,“That’s awful...!<br>This is <i>really</i> bad...!”
,msg6,“‘Let’s go save them together’...?<br>Th-There’s no <i>way</i><br>I can do that...!”
,msg7-1,"“Even if I went,<br>I wouldn’t be o’ any help...!"
,msg7-2,I...don’t <i>have</i> the power<br>to protect anyone...!”
,msg8,"“You can’t know for sure<br>until you try”...<br>That’s what Miss Cu Sith said,<br>but all I could do was<br>hang my head in shame..."
,msg9,"“Sorry for asking the<br>impossible of you.”<br>Seein’ how much I was tremblin’,<br>Miss Cu Sith said those words<br>before leavin’ the room..."
,msg10,I...really <i>am</i> no good...!
