Ignore,Key,Message
Y,メッセージ,
,msg1,哈啊、哈啊……<br>总、总算把异端审判官<br>赶跑咧……
,msg2,大家都没伤着吧？<br>克尔柏洛丝和芬里尔<br>也没事吧……？
,msg3-1,呼……感谢保佑……<br>感谢保佑……！
,msg3-2,对不住，真的很对不住……！<br>俺一直想跟你俩道歉……！
,msg4-1,山犬联邦群山上的雷声，
,msg4-2,还有克尔柏洛丝的哭声，<br>那时候俺明明都听到了……！
,msg5-1,俺讨厌那个只会躲在一边<br>害怕到发抖的自己……！
,msg5-2,所以俺，<br>再也不想犯同样的错咧……！
,msg6,对不住……<br>那时候俺没有帮忙，<br>真是对不住……！
,msg7,这回俺终于能站出来保护你俩、<br>保护自己的朋友……<br>感谢龙神大人保佑……！
,msg8,俺们仨一起哇哇大哭，<br>哭得满脸鼻涕眼泪……<br>可心里头却是暖暖的。
,msg9-1,龙神大人，<br>感谢您的保佑。
,msg9-2,那时候俺害怕得一动也不敢动，<br>但好在您又给了俺一次机会……
,msg10,感谢您，<br>让俺觉得好像比以前<br>更喜欢自己一点咧……
