Ignore,Key,Message
Y,メッセージ,
,msg1,그리고 결국 그날이<br>찾아오고야 말았습니다.<br>치료사로서 홀로 서야 할 날이...
,msg2-1,"하지만 머릿속을 가득<br>채우는 것은 불안뿐이었고,"
,msg2-2,발을 떼기는커녕 고개를<br>당당히 들지도 못했습니다.
,msg3,그러자 스승님은 제게<br>따뜻하면서도 엄한 목소리로<br>이렇게 말씀했습니다.
,msg4-1,"‘앞으로 당신은 세상에 나가<br> 많은 것을 배우고,<br> 많은 이들을 구할 겁니다."
,msg4-2,"그러니 고개를 드세요, <br>치료사 유니.’"
,msg5-1,맞아요...<br>이 세상엔 저의 손길을<br>기다리는 사람들이 있어요.
,msg5-2,저는 그들을 위해<br>치료사가 된 거예요.
,msg6,"...네, 다녀오겠습니다!"
,msg7,"그렇게 말하고선,<br>뒤돌아보는 일 없이<br>앞만 보며 달렸습니다."
,msg8-1,이제부터 저는 수많은<br>만남을 반복할 겁니다.
,msg8-2,그만큼 이별의 아픔도<br>견뎌내야 하겠지요.
,msg9,이 아픔을<br>치유할 수 있는 건<br>오직 추억뿐.<br>그러니 더 이상<br>뒤돌아보지 않겠어요.
