Ignore,Key,Message
Y,メッセージ,
,msg1,Le métier de guérisseuse<br>consiste à soigner les<br>blessures et à panser les cœurs.
,msg2,Je pleurais dans la forêt<br>après m’être blessée<br>lorsque qu’une guérisseuse<br>est venue à mon secours.
,msg3-1,Ses herbes médicinales<br>piquaient et me faisaient<br>un peu mal mais... 
,msg3-2,elle continua de me consoler<br>jusqu’à ce que j’arrête de pleurer.
,msg4-1,"Lorsqu’elle su que<br>j’étais une sorcière, "
,msg4-2,son attitude ne changea<br>pas et elle m'apprit<br>une chose essentielle.
,msg5,"« Une blessure est douloureuse<br>pour tout le monde.<br>Pour les gens ordinaires,<br>comme pour les sorcières. »"
,msg6,Je n'ai jamais appris d’autre<br>leçon plus importante de ma vie.
,msg7,"Comme elle, je désirais<br>aider les gens dans le besoin."
,msg8,Je souhaitais devenir une<br>guérisseuse qui envelopperait<br>d’amour les cœurs meurtris.
