Ignore,Key,Message
Y,メッセージ,
,msg1,โดยไม่ทันที่จะรู้ตัวก็ถึงเวลาที่ข้าต้อง<br>ออกเผชิญโลกกว้างด้วยตัวคนเดียว<br>ถึงเวลาที่ต้องออกเดิน<br>ไปบนวิถีทางของหมอ
,msg2-1,แต่ว่า ภายในใจลึก ๆ<br>มีแต่ความไม่แน่ใจ 
,msg2-2,แค่เงยหน้าขึ้นด้วยตัวเองยังทำไม่ได้เลย<br>แล้วข้าจะออกเดินทางไปได้ยังไงกัน
,msg3,พอเห็นข้าเป็นแบบนั้น<br>อาจารย์ก็กล่าวดุสั่ง<br>สอนอย่างอ่อนโยน…
,msg4-1,"""นับจากวันนี้เป็นต้นไป<br>เจ้าจะได้เรียนรู้อะไรต่ออะ<br>ไรมากมายบนโลกที่กว้างใหญ่นี้<br>แล้วช่วยชีวิตของคนหลายคน "
,msg4-2,"เพราะฉะนั้นแล้ว<br>จงเงยหน้าขึ้นเถอะ<br>หมอยูนิ"""
,msg5-1,ใช่แล้ว...<br>ผู้คนบนโลกนี้ยังต้อง<br>การความช่วยเหลือจากข้า 
,msg5-2,ข้าอยากเป็นหมอที่คอยช่วยพวกเขา
,msg6,"""...อืม...!<br>ถ้างั้นลาก่อนนะ อาจารย์!"""
,msg7,พอพูดเสร็จ<br>ข้าก็ออกวิ่งโดยไม่เหลียวหลังดู
,msg8-1,จากวันนี้ไป<br>ข้าจะต้องพบพานและ<br>บอกลากับคนหน้าใหม่ ๆ 
,msg8-2,ซ้ำแล้วซ้ำเล่า<br>ต้องทนปวดร้าวทุกครั้ง<br>ที่ต้องบอกลาจาก 
,msg9,ข้ามีความทรงจำคอยปลอบประ<br>โลมบรรเทาใจ เพราะฉะนั้น...<br>ข้าจะไม่หันหลังกลับไปอีกแล้ว
