Ignore,Key,Message
Y,メッセージ,
,msg1,"Finally, the moment has arrived."
,msg2-1,"The heated gaze of the audience, <br>eagerly waiting for <br>the opening act."
,msg2-2,"Ah, it sure has been <br>a while since I’ve felt it."
,msg3,"But today, <br>it’s the birth of <br>a brand new me. <br>Hehe! Because..."
,msg4,"“Great Cordie—<br>I mean, Ringmaster! <br>We’re all hitched up <br>and ready to roll!”"
,msg5-1,"Turning around, <br>I saw Flack and <br>the rest of our troupemates <br>waiting for my signal."
,msg5-2,"Everyone worked really hard <br>for this day, didn’t they?"
,msg6,"“Alright, let’s get <br>this show on the road! <br>Curtains up for <br>the Fran Circus Troupe’s <br>first show!”"
,msg7,“Let’s all have fun today~!”
