Ignore,Key,Message
Y,メッセージ,
,msg1,ขุนนางผู้นั้นถือไม้เท้าเตรียมพร้อม<br>แต่แล้วก็เริ่มทรุดลงด้<br>วยพลังของเปลวเพลิง
,msg2-1,ตั้งสติเอาไว้! 
,msg2-2,ข้าฉุดตัวของเขาขึ้นด้วยมือเดียว<br>ส่วนอีกมือก็เอื้อมหยิบไม้เท้าของเขา 
,msg2-3,หากไม่สามารถทำให้<br>สำเร็จได้ด้วยตัวคนเดียว<br>ข้าก็จะให้เจ้ายืมพลังของข้าด้วยเช่นกัน…
,msg3,เริ่มกันเถอะ เจ้าขุนนาง...!<br>อาจารย์<br>กลับมาหาพวกเราเถอะ!<br>กลับมาเป็นท่านคนเดิมที่อ่อนโยน!
,msg4-1,ชั่วพริบตา<br>ลำแสงหลายสายก็สาด<br>ลงมารอบกายพวกเรา 
,msg4-2,แสงเหล่านั้นดับเปลวเพลิ<br>งจนมอดอย่างอ่อนโยน<br>ปลอบประโลมจิตใจของอาจารย์วัล
,msg5-1,ข้ารีบเข้าไปหานาง...<br>แต่นางก็สะบัดมือของข้าออก 
,msg5-2,ดวงตาของนางยังคงลุก<br>โชนด้วยเปลวเพลิงดำมืด…
