Ignore,Key,Message
Y,メッセージ,
,msg1-1,"Những đứa trẻ bất hạnh tìm đến tôi,<br>nhưng tôi không biết làm thế<br>nào để đối phó với chúng... "
,msg1-2,"Vì vậy,<br>tôi vẫn cứng đầu cự tuyệt chúng."
,msg2-1,Nhưng chúng không bỏ cuộc.
,msg2-2,Bọn trẻ liên tục nói<br>chuyện với tôi...<br>và việc tôi mở lòng chỉ<br>còn là vấn đề thời gian. 
,msg2-3,"Điều tiếp theo tôi biết,<br>tôi là chị cả của bọn trẻ"
,msg3-1,"Thế giới hỗn loạn,<br>nhưng lúc này mọi việc có<br>thể tốt đẹp hơn một chút... "
,msg3-2,"Ít nhất, đó là những gì tôi nghĩ.<br>Nhưng cuối cùng,<br>thế giới chỉ toàn những điều tồi tệ."
,msg3-3,"Ngọn lửa của phù thủy đã<br>thiêu rụi mọi thứ—thị trấn,<br>các tuyến đường thủy...<br>và thậm chí cả trại trẻ mồ côi."
,msg4-1,"Tôi sẽ không bao giờ tha thứ cho cô,<br>Phù Thủy Lửa! "
,msg4-2,"Nhưng, tôi tự hỏi tại sao...? "
,msg4-3,"Bất cứ khi nào nghĩ đến điều đó,<br>tôi lại nhớ đến một điều mà Cô<br>Val đã nói với tôi từ lâu."
,msg5,“Bạo lực không giải<br>quyết được gì...<br>Đáp án thực sự là sự tha thứ.”
,msg6,"Con xin lỗi, Cô Val...<br>nhưng...<br>con không thể...<br>Tôi không thể tha<br>thứ cho điều này!"
