Ignore,Key,Message
Y,メッセージ,
,msg1-1,我一開始不知道怎麼應付<br>來找我撒嬌的小鬼頭們……
,msg1-2,所以打死都不肯敞開心扉。
,msg2-1,可是他們就是不肯放棄。
,msg2-2,他們一而再、再而三地來找我說話……<br>結果敞開心扉只是時間上的問題。
,msg2-3,等我發現的時候，<br>自己已經變成他們的大姊姊了。
,msg3-1,然後我開始覺得……<br>這世界雖然垃圾，<br>但還是比垃圾好一點。
,msg3-2,結果到頭來，<br>這個世界終究是垃圾。
,msg3-3,魔女的火焰把一切全部燒光了……<br>燒光了城鎮、運河，<br>還有孤兒院。
,msg4-1,<ct=3000>炎之魔女</ct>，<br>我絕對不會放過妳！
,msg4-2,可是不知道為什麼……
,msg4-3,每當我這麼想的時候，<br>就會想起<ct=3000>老師</ct>以前說過的那句話。
,msg5,「以牙還牙不能解決問題……<br>　重要的是一顆互相包容的心。」
,msg6,<ct=3000>老師</ct>，對不起……<br>我還是沒辦法原諒她……<br>我怎麼可能原諒她！
