Ignore,Key,Message
Y,メッセージ,
,msg1,Als kleiner Fratz <br>hat man mich wie <br>Abfall weggeworfen und <br>musste seither allein ums <br>Überleben kämpfen.
,msg2-1,"Dass ich überhaupt auf diese <br>Scheißwelt kam, war schon <br>schlimm genug für mich ... "
,msg2-2,Irgendwann werd ich so oder <br>so krepieren und Teil von <br>diesem Müllhaufen werden ... 
,msg2-3,So is‘ eben das Leben für <br>so Rotzlöffel wie mich.
,msg3-1,Ich hatte mich <br>längst mit meinem <br>Schicksal abgefunden ... 
,msg3-2,wenn da nicht die gute <br>Frau Val gewesen wär.
,msg4,"Ich war zwar total <br>verschmiert mit Essensresten, <br>doch das hielt sie nicht davon ab, <br>mich gleich mitzunehmen und <br>ins Waisenhaus zu frachtieren."
,msg5,Und seither hab <br>ich da gewohnt ... <br>zusammen mit Frau Val <br>und den anderen Arschgeigen.
,msg6-1,Am Anfang war noch alles <br>total komisch für mich. 
,msg6-2,"Ich hatte zur Abwechslung <br>mal ‘n echtes Zuhause, <br>warmes Fressen und ... "
,msg6-3,"Leutchen, die warten, dass <br>ich heimkomme ... War alles <br>komplett neu für mich."
,msg7,"Ich dachte immer, so <br>Zeug gibt‘s nur in einer <br>Welt, die für mich <br>unerreichbar ist ..."
