Ignore,Key,Message
Y,メッセージ,
,msg1-1,A princípio eu não sabia<br>muito bem como lidar com as<br>crianças que me tratavam bem.
,msg1-2,Eu fui teimosa e deixei o<br>meu coração fechado.
,msg2-1,Mas os pivetes não<br>desistiram de mim.
,msg2-2,Vinham conversar comigo de<br>novo e de novo.. Foi só uma<br>questão de tempo até eu me abrir. 
,msg2-3,"Quando me dei conta, eu já<br>era tipo a irmã mais velha deles."
,msg3-1,"Eu ainda achava o mundo uma droga,<br>mas quem sabe tinha um lado bom...? "
,msg3-2,Foi isso que eu comecei a pensar.<br>Só que eu logo vi que o<br>mundo era mesmo podre.
,msg3-3,"O fogo de uma bruxa queimou tudo.<br>A cidade, o canal, até o orfanato."
,msg4-1,Eu não podia perdoar... Aquela<br>bruxa de fogo era a única que<br>eu nunca podia perdoar!
,msg4-2,"Mas, por que será...?"
,msg4-3,"Cada vez que eu pensava isso,<br>eu lembrava as palavras que a<br>tia Val dizia antigamente."
,msg5,"""Se você tentar retribuir tudo<br>na mesma moeda,<br>não vai resolver nada.<br>O importante é que as<br>pessoas saibam se perdoar."""
,msg6,"Foi mal, tia...<br>Mas eu não podia perdoar aquilo...<br>Nem sonhando!"
