Ignore,Key,Message
Y,メッセージ,
,msg1,“我无法饶恕这个夺走孩子们<br>　性命的世界。这样的世界，<br>　还不如全都化为灰烬……”
,msg2-1,这种想法……<br>跟我还待在垃圾堆里的时候一样。
,msg2-2,觉得这个糟糕透顶的世界毁了也罢。
,msg3-1,可是……不正是<ct=3000>老师</ct>让我知道，<br>这个世界并没有那么糟糕吗！
,msg3-2,你的话曾经为我带来了希望，<br>我不想听到你亲口否定这个世界！<br><ct=3000>老师</ct>，不要否定自己啊……
,msg4-1,既然仇恨无法消退，<br>那也没关系……
,msg4-2,我会连同这份仇恨一起背负，<br>带着你继续前行。
,msg4-3,因为我是你的家人啊，<br>这点小事当然不算什么。
,msg5,“贝尔果然是个善良的孩子啊。”
,msg6-1,<ct=3000>老师</ct>眼中阴沉的火光终于熄灭，
,msg6-2,她的怀抱还是那么温暖，就和当初<br>把我从垃圾堆里捡回家的时候一样……
,msg6-3,<ct=3000>老师</ct>果然没有变，<br>她还是原来的那个她。
,msg7-1,<ct=3000>老师</ct>……<br>无论你要走到哪里，<br>我都会再次找到你。
,msg7-2,所以，我们一起走吧。<br>去看看这个世界是不是<br>真的烂到无可救药……
,msg7-3,到了那时，如果你心中的恨意<br>仍然无法消退……
,msg7-4,我会再次阻止你的。
