Ignore,Key,Message
Y,メッセージ,
,msg1,"Comandante Paladea,<br>quería convertirme en ti. "
,msg2,Quería ser como tú:<br>una llama poderosa<br>que protegiera al pueblo.
,msg3,Pero no había<br>necesidad de que me<br>convirtiera en nada de eso.
,msg4,Ya hay un fuego<br>ardiendo dentro de mí. 
,msg5,"Aquel día me diste una<br>llama blanca y hermosa, "
,msg6,y aún no ha dejado de arder.
,msg7,"Mientras no se extinga,<br>no me desviaré de mi camino."
,msg8,Esa luz cegadora<br>y suave es la justicia 
,msg9,que he admirado<br>durante tanto tiempo.
,msg10,Es por eso que voy a<br>aferrarme a mi tipo de justicia. 
,msg11,Incluso si eso<br>significa luchar contra ti...
,msg12,"""¡¡Comandante Paladea!!"""
,msg13,"Mi cañón responde a<br>mi determinación.<br>En su interior se agita<br>un fuego silencioso,<br>poderoso y verdadero."
,msg14,"""¡Por el bien del futuro que<br>luchaste por proteger,<br>te derrotaré allí<br>mismo donde estás!""."
