Ignore,Key,Message
Y,メッセージ,
,msg1-1,"Не знаю, что заставило маму<br>превратиться в ведьму:<br>потеря голоса? "
,msg1-2,"Или она потеряла голос,<br>потому что стала ведьмой?"
,msg2-1,"Так или иначе,<br>мама продолжала петь... "
,msg2-2,а между тем в рушащемся<br>театре все громче звучали<br>страшные крики.
,msg3-1,"Я могла лишь в ужасе<br>наблюдать за тем,<br>как на моих глазах<br>разворачивается эта<br>катастрофа... "
,msg3-2,не в силах даже<br>пошевелиться от шока.
,msg4-1,Мой прекрасный мир<br>был уничтожен в одно<br>мгновение - песня ведьмы<br>разбила его вдребезги. 
,msg4-2,"""Нет... "
,msg4-3,Это существо не моя мать... 
,msg4-4,"Больше нет...<br>Довольно...<br>Я больше ничего<br>не хочу видеть..."""
,msg5-1,"Кошмар в театре<br>достиг апогея, "
,msg5-2,когда туда ворвались<br>Рыцари Лонгинуса. 
,msg5-3,Они заперли внутри всех<br>ведьм и устроили<br>массовую казнь.
,msg6-1,"Когда полы стали<br>красными от крови, "
,msg6-2,я подняла взгляд на<br>сцену в последнем<br>отчаянном порыве. 
,msg6-3,А затем...<br>сделала глубокий вдох.
