Ignore,Key,Message
Y,メッセージ,
,msg1-1,"목소리를 잃어서<br>마녀가 된 것인지,"
,msg1-2,마녀가 돼서 목소리를<br>잃은 것인지는 모르겠지만.
,msg2-1,어머니는 계속 노래를 불렀다....
,msg2-2,"붕괴하는 극장에서,<br>모두가 비명을 지르며<br>도망가는 가운데."
,msg3-1,나는 그것을<br>계속 서서 보고 있었다....
,msg3-2,어머니께 달려가려고<br>하지 않은 채.
,msg4-1,아름다운 세계는<br>한순간에 부서졌다....<br>마녀의 노래가 부숴버렸다.
,msg4-2,이젠 싫어....
,msg4-3,저런 건 어머니가 아니야....
,msg4-4,이제 아무것도 보고 싶지 않아.
,msg5-1,소란을 듣고<br>기사들이 몰려들어
,msg5-2,극장은 더욱 황폐해졌다.
,msg5-3,기사들이 마녀가 된 소녀들을<br>일제히 처형했다.
,msg6-1,"선혈이 낭자한 가운데,"
,msg6-2,나는 매달리는 심정으로<br>무대를 올려다보았다.
,msg6-3,그리고<br>숨을 크게 들이마셨다.
