Ignore,Key,Message
Y,メッセージ,
,msg1-1,"Когда я пришла в себя,<br>вокруг не было никого -<br>лишь вечная тьма. "
,msg1-2,Что случилось?..<br>Как я здесь оказалась?.. 
,msg1-3,У меня нет ответа... 
,msg1-4,У меня нет ничего.
,msg2-1,"Я потеряла зрение, "
,msg2-2,потому что мама<br>потеряла свой голос? 
,msg2-3,"Я стала ведьмой,<br>потому что мама тоже ведьма? "
,msg2-4,"Я не понимаю, "
,msg2-5,что происходит и что я делаю... 
,msg3-1,"Ах, да...<br>Я должна... петь... "
,msg3-2,Ведь я же певица...
,msg4-1,Я должна петь... 
,msg4-2,потому что я Примавера.
,msg5-1,Когда-нибудь мое шоу<br>подойдет к концу. 
,msg5-2,"Поэтому,<br>пока я не исчезла<br>навеки без остатка... "
,msg6-1,"Я буду верить, "
,msg6-2,"что тот, <br>кто услышит эту песню,<br>положит конец<br>этой трагедии... "
