Ignore,Key,Message
Y,メッセージ,
,msg1-1,เมื่อเวลาผ่านไป...<br>ข้าเติบโตขึ้นอย่างงดงามยิ่ง 
,msg1-2,แม่บอกว่าข้ายังเด็กอยู่ 
,msg1-3,แต่ข้าก็รู้ว่าข้าเติบโตขึ้น<br>เป็นเลดี้ที่สง่างามเพียงใด
,msg2,ทำไมน่ะหรือ<br>ก็เพราะข้าได้เข้าร่วมการ<br>แสดงในฐานะดาวเด่นน่ะสิ
,msg3-1,แต่ถึงอย่างนั้นแม่ก็ยังไม่ย<br>อมรับว่าข้าเป็นเช่นนั้นอยู่ดี... 
,msg3-2,แน่นอน แม่สง่างามเกินใคร... 
,msg3-3,แต่สักวันหนึ่ง 
,msg3-4,ข้าจะต้องได้รับนามนั้น
,msg3-5,จะต้องเป็นดอกไม้ที่แย้มบา<br>นสร้างความงดงามให้กับเวที<br>ด้วยความสวยสดและสเน่ห์ที่มี
,msg4-1,ข้าน่ะ...<br>ข้าแตกต่างจากนักร้องคนอื่น ๆ 
,msg4-2,ข้าไม่ยึดติดในนามนั้<br>นเหมือนกับคนอื่น ๆ<br>หรอกนะ!
,msg5-1,นอกจากนี้<br>สำหรับข้าแล้วการร้องเพลงเป็น<br>เหมือนกับเหตุผลในการมีชีวิตอยู่... 
,msg5-2,ข้าไม่ได้ขึ้นแสดงบนเวทีเพราะ<br>อยากเป็นที่รู้จักในชื่อขอ<br>งเจ้าหญิงแห่งเสียงเพลง 
,msg5-3,ข้าแสดง…
,msg5-4,เพราะข้ารักการร้องเพลง
