Ignore,Key,Message
Y,メッセージ,
,msg1,"Tại bất kỳ thời điểm nào,<br>những ngôi sao tỏa sáng quá rực<br>rỡ một ngày nào đó sẽ làm xáo trộn<br>sự hài hòa của bầu trời đêm. "
,msg2,"Và hiển nhiên,<br>chúng tôi đã trở thành<br>những ngôi sao đó."
,msg3,"Khi chiến tranh gần kết thúc,<br>bên trong một khu mỏ<br>bí mật ở miền Nam,<br>chúng tôi đang thực hiện một<br>nhiệm vụ phục kích đơn giản... "
,msg4,"Ít nhất,<br>đó là những gì chúng tôi nghĩ."
,msg5,"Nhưng, không phải kẻ thù bao<br>vây chúng tôi—mà đó là một<br>vòng tròn ma thuật được kích<br>hoạt bằng cách chạm vào..."
,msg6,"Một cái bẫy phản ứng với<br>sức mạnh ma thuật,<br>chỉ dùng để giết phù thủy. "
,msg7,"Nếu chúng tôi tắm<br>trong ánh sáng của nó,<br>không gì có thể cứu<br>được chúng tôi."
,msg8,Chạy trốn?<br>Ẩn nấp?<br>Cả hai đều không phải là lựa chọn—<br>chúng tôi không có gì để che chắn cả.
,msg9,Chúng tôi bị gài bẫy bởi những<br>con rắn mà chúng tôi nghĩ là<br>đồng minh của chúng tôi—<br>chính quyền miền Bắc.
,msg10,"“Đội trưởng, nằm xuống!”"
,msg11,"Người chỉ huy thứ hai của<br>tôi đẩy tôi sang một bên,<br>và xung quanh chúng tôi<br>chìm trong ánh sáng... "
,msg12,Đó là dấu chấm hết<br>của Quân Đoàn Phù thủy.
