Ignore,Key,Message
Y,メッセージ,
,msg1,"À Gallia, les sorcières étaient <br>traitées comme des citoyens <br>de seconde classe, <br>au même titre que les <br>immigrés et les criminels. "
,msg2,Chaque jour était gaspillé <br>dans ce petit quartier <br>autonome en friche... 
,msg3,La guerre avait ainsi <br>des allures d'échappatoire. 
,msg4,"Au moins, rejoindre l'armée <br>permettait de manger <br>et d'avoir un toit. "
,msg5,"Cela dit, les citoyens de <br>seconde classe sont toujours <br>traités comme des pions. "
,msg6,Ils sont ainsi parachutés <br>en première ligne avec <br>le minimum d'entraînement.
,msg7,"De la chair à canon, <br>pour ainsi dire. "
,msg8,"Mais pour nous, <br>c'était différent."
,msg9,Car nous avions un atout... 
,msg10,Nos pouvoirs de sorcière.
,msg11,Je commandais des sorcières <br>et nous nous épaulions <br>mutuellement en nous <br>complétant lors <br>d'assauts frénétiques.
,msg12,
,msg13,"Mais à l'issue de la bataille, <br>nous étions les seules <br>encore membrées."
,msg14,C'est ce qui a marqué <br>la naissance du <br>corps de sorcières.
