Ignore,Key,Message
Y,メッセージ,
,msg1,ในกัลเลีย<br>แม่มด<br>ผู้อพยพ<br>และอาชญากรล้วนถูกจัดให้เป็นประ<br>ชาชนชั้นสองเหมือนกันทั้งหมด
,msg2,พวกเราทุกคนถูกผลักให้เข้าไปอยู่<br>ในเขตกักกันที่ทั้งแคบและสกปรก<br>ทุกวันมีแต่การแก่งแย่งชิงดี…
,msg3,สงครามจึงเป็นเหมือน<br>กับของขวัญจากพระเจ้า
,msg4,เพราะหากเข้าร่วมกองทัพ<br>ข้าก็จะมีอาหารให้กิน<br>ทั้งยังไม่ต้องทนหนาว
,msg5,แต่ถึงอย่างนั้น<br>เหล่าประชาชนชั้นสอ<br>งก็เป็นเหมือนเบี้ยใช้แล้วทิ้ง 
,msg6,ถูกผลักให้ไปอยู่แนวหน้าโดยที่<br>แทบจะไม่ได้รับการฝึกฝนเลย
,msg7,พลทหารชั้นล่างมากมายถูกสังหาร<br>ศพระเกะระกะไปทั่ว 
,msg8,แต่พวกเรานั้นแตกต่าง
,msg9,เพราะเราต่างมี<br>อาวุธลับของตน... 
,msg10,ใช่แล้ว<br>อาวุธนั้นคือพลังเวท
,msg11,ข้ารวบรวมแม่มดทุกต<br>นเข้าเป็นกลุ่มเดียวกัน 
,msg12,เราปกป้องซึ่งกันและกัน<br>ประสานกันใช้เวทมนตร์<br>ต่อสู้อย่างสุดกำ<br>ลังเพื่อเอาชีวิตรอด
,msg13,หลังจากนั้น...<br>เมื่อสงครามสิ้นสุดลง<br>ก็มีแค่พวกเราเท่านั้นที่ยั<br>งมีอวัยวะทุกส่วนอยู่ครบ
,msg14,องค์การแม่มดถือกำ<br>เนิดขึ้นในเวลานั้นเอง
