Ignore,Key,Message
Y,メッセージ,
,msg1-1,“毕竟我从来没有失败过啊～
,msg1-2,所以很想知道失败的感觉怎么样，<br>跟我讲讲嘛～”
,msg2-1,“好。
,msg2-2,我现在就打死你。”
,msg3,我扑到那家伙身上，<br>用拳头狠狠地教她<br>什么叫失败的滋味。
,msg4-1,“还用问吗！当然是！不甘心啊！
,msg4-2,我做了那么多努力！却失败了！<br>什么都没了……！”
,msg5,等我重新恢复理智时，<br>才发现我已经打到没了力气，<br>只有眼泪啪嗒啪嗒地滴落在胸口。
,msg6-1,“我没有其他地方可去了……
,msg6-2,如果学校要赶我走，<br>那我，还能去哪儿……”
,msg7,我失去动弹的力气，<br>而她则是给了我一个温柔的拥抱。
,msg8-1,“没关系啦。<br>　你有无可限量的未来。
,msg8-2,你以后还会经历<br>数不清的失败和成功，
,msg8-3,这一两次挫折根本算不了什么。”
,msg9,“……！”
,msg10-1,失败了也没关系。<br>这是第一次有人对我这么说，<br>让我不由得抬起头看向她。
,msg10-2,只见她笑得一脸愉快。
,msg11,“不嫌弃的话，<br>　跟我交个朋友吧！”
,msg12-1,我居然被她这句没头没脑的发言<br>感动了那么一下下，<br>这辈子的好运算是到头了。
,msg12-2,因为对方偏偏是那个玫莉亚学姐。
