Ignore,Key,Message
Y,メッセージ,
,msg1-1,"“Y’see, my whole life, <br>I’ve just always been <br>too smart to fail!"
,msg1-2,"So, how <i>does</i> it feel <br>to fail at somethin’?”"
,msg2-1,“Sure... 
,msg2-2,Let me just kill you first!”
,msg3,"Tackling the girl to the ground <br>and climbing on top of her, <br>I taught her <i>exactly</i> how it felt <br>with my fists."
,msg4-1,“Obviously...it hurts...like hell!
,msg4-2,I put in all that time and effort...<br>only to mess up...<br>and lose everything...!!”
,msg5,"Before I knew it, <br>my clenched fists had <br>lost their strength, <br>tears raining down <br>in their place."
,msg6-1,“This...is the only place I have...
,msg6-2,If the Academy throws me out...<br>I’ll have nowhere left to...!”
,msg7,"As I lost the ability to move, <br>the girl wrapped me in <br>a warm embrace."
,msg8-1,“It’ll be alright. You have an <br>infinite future ahead of you.
,msg8-2,Just keep messin’ up <br>and startin’ over as <br>many times as it takes.
,msg8-3,One little failure isn’t <br>the end of the world.”
,msg9,“...!”
,msg10-1,"It’s okay to fail. <br>That was the first time I’d ever <br>been told such a thing, <br>so I found myself lifting <br>my head without thinking."
,msg10-2,"When I did, the girl let out <br>an amused laugh."
,msg11,"“If you’re up for it, <br>let’s be friends.”"
,msg12-1,"The fact that I’d felt saved for <br>a moment by her sudden words <br>would be the end of my luck,"
,msg12-2,as the girl offering her friendship <br>was none other than Meria.
