Ignore,Key,Message
Y,メッセージ,
,msg1-1,うらが好きなもの、<br>アイシェにも好きになって<br>もらいたくて……
,msg1-2,泥風呂を用意した。<br>でもアイシェ、<br>入ってくれない……
,msg2-1,それでも諦めずに<br>追いかけ回したら……<br>アイシェが怒った。
,msg2-2,もう帰るって言い出して……
,msg3-1,どうして怒ったか分からない。<br>でも、これでバイバイなんて嫌だ。
,msg3-2,アイシェともっと一緒にいたい。<br>それに、うら……
,msg4,「アイシェ、分かりたい」
,msg5,分からないから知りたい。<br>それは悪い事と違う。<br>そうアイシェが教えてくれた。
,msg6,そっと伸ばした手を、<br>アイシェは握ってくれた。
,msg7,「ごめんね、リヴェリア」
,msg8,「私も分かりたい。<br>　リヴェリアと<br>　友達になりたい、から」
,msg9-1,友達……ババ様が決めるもの。<br>それが掟。<br>だからダメな事。
,msg9-2,でも、うら……この気持ち、<br>なかった事にしたくない。<br>だってうら……
,msg10,「アイシェ、友達……<br>　うら、嬉しい」
,msg11,ダメな事でも、<br>掟を守っていた時より、<br>掟を破った今の方が心が軽い。
,msg12,それからうらとアイシェ、<br>もっと仲良くなった。<br>時々喧嘩もしたけど、すぐ仲直り。
,msg13-1,ずっと続くって思ってた。
,msg13-2,だけど……掟破り、<br>やっぱりダメなことだった。
