Ignore,Key,Message
Y,メッセージ,
,msg1,I’m...the happiest <br>I’ve ever been right now.
,msg2,"But, that’s all because <br>Mommy and Daddy saved me."
,msg3,"Whenever I think about them, <br>I start feeling sad... <br>But I <i>have</i> to keep <br>smiling for them."
,msg4,“Do you really think <br>that’s what they’d want?”
,msg5,Huh...?
,msg6,"“Maybe seeing you <br>genuinely smile, <br>with your whole heart, <br>was what made them happy.”"
,msg7,Am I not smiling now...? <br>With my whole heart...?
,msg8-1,"...! No, that doesn’t matter! <br>Because, I <i>can</i> smile! <br>I mean, I promised them, <br>so I have to...!"
,msg8-2,"I have to try <i>really</i> hard <br>and smile, so they won’t <br>worry about me!"
,msg9,"“Tell me, Shiloh. <br>What makes you smile?”"
,msg10,What makes me smile...?
,msg11-1,"Um... Whenever Mommy and <br>Daddy were laughing and smiling, <br>it made <i>me</i> happy, too... "
,msg11-2,"So, I would also smile. <br>Before, I never had to do <br>something like try hard <br>and smile—"
,msg12-1,Oh... I think <br>I’m starting to get it. <br>It wasn’t because of <br>a promise or anything.
,msg12-2,I smiled because...<br>I loved seeing the people <br>I cared about smile.
,msg13,And that’s why <br>Mommy and Daddy did too—<br>they smiled because of me.
,msg14,"“It’s perfectly normal to <br>cry when you feel sad. <br>And after that, <br>you can smile with your <br>whole heart again.”"
,msg15,The truth is...<br>I’ve been holding <br>everything in this whole time...
,msg16,I didn’t wanna say goodbye <br>to Mommy and Daddy...! <br>I didn’t wanna be left all alone...!
,msg17-1,“Mommy... Daddy... <br>I miss you so much...!
,msg17-2,I’m so lonely without you...!”
,msg18,Gracie pulled me into <br>her arms as I cried and cried.
,msg19,Just like a big sister would...
