Ignore,Key,Message
Y,メッセージ,
,msg1-1,"Yo también me puse nerviosa la <br>primera vez que me metí en el agua, "
,msg1-2,pero aprendí que no tenía <br>por qué sentir miedo.
,msg2,"Incluso Cerbero <br>está allí disfrutando, <br>saltando y chapoteando..."
,msg3,Pero aquí todo el mundo <br>es más pequeño y más <br>joven que yo.
,msg4-1,"Como encargada por el Duque <br>de hacerse cargo de todos, "
,msg4-2,<i>debo</i> hacer algo por ellos.
,msg5,Eso es. Empezaré por ayudarles <br>a acostumbrarse al agua.
,msg6-1,El mejor remedio para <br>aliviar el miedo es el juego. 
,msg6-2,"Teniendo eso en cuenta, <br>llevé a Moddey hacia la zona <br>de agua donde todos jugaban..."
,msg7,"""¡N-No, aléjate de mí! <br>Cualquier cosa menos el agua... <br><i>¡Cualquier cosa!</i>"""
,msg8-1,Moddey echó a correr lo más <br>rápido que pudieron sus piernas. 
,msg8-2,¿Por qué demonios iba ella a...?
