Ignore,Key,Message
Y,メッセージ,
,msg1-1,« Satanées sorcières <br>porteuses de calamité ! »
,msg1-2,Les villageois ont tiré <br>dans ma direction. 
,msg1-3,J'ai alors été enveloppée <br>d'une douce chaleur.
,msg2-1,Puis ma grand-mère est tombée <br>au sol lentement devant mes yeux.
,msg2-2,
,msg3-1,"« Tiens bon, mamie ! »"
,msg3-2,Elle a esquissé un sourire de <br>soulagement alors que je la <br>tenais contre moi.
,msg3-3,
,msg4-1,« Ne fais donc pas cette tête... 
,msg4-2,Tout ira bien. Ton sourire... <br>telle une fleur... »
,msg4-3,Ce sont les derniers mots <br>qu'elle a prononcés.
,msg5-1,Elle me dirait sans doute <br>de contenir ma rancune. 
,msg5-2,
,msg5-3,"Je suis désolée, mais... <br>je ne peux pas. "
,msg5-4,C'est trop dur... <br>Je ne peux plus !
,msg6-1,"Être crainte, haïe et <br>maintenant persécutée... "
,msg6-2,Juste pour être <br>une sorcière !
,msg6-3,
,msg6-4,Je ne pourrai jamais <br>les pardonner !
,msg7-1,Tous autant qu'ils sont... 
,msg7-2,Je veux qu'ils meurent !
