Ignore,Key,Message
Y,メッセージ,
,msg1-1,Bagaimana bisa mereka <br>bicara seperti itu...?!
,msg1-2,Nenek hanya menanam <br>bunga-bunga ini untuk <br>menyembuhkan luka <br>semua orang...
,msg1-3,
,msg2-1,"Merasa tertekan dan tidak <br>mempunyai kekuatan untuk <br>melindungi diriku sendiri, <br>aku lari pulang ke gunung."
,msg2-2,
,msg3-1,"""Yang mereka semua katakan <br>padaku adalah 'Penyihir! <br>Penyihir! Penyihir...!'"
,msg3-2,"Aku benci mereka semua..."""
,msg3-3,"Ketika nenek mendengarku <br>marah, ia berkata padaku,"
,msg4-1,"""Jangan pedulikan mereka. "
,msg4-2,Penduduk desa hanya kelelahan.
,msg4-3,"Hati mereka ditumbuhi rasa <br>cemas, dan dipenuhi rasa takut... <br>Mereka tidak bisa apa-apa, <br>hanya bisa stres. <br>Mereka dekat dengan titik <br>kegilaan mereka."
,msg4-4,
,msg4-5,
,msg4-6,"Jadi, mereka hanya memilih <br>cara yang buruk untuk <br>melarikan diri dari itu semua..."""
,msg5-1,"""Semua akan baik-baik saja. <br>Hari di mana mereka berhasil <br>melewatinya akan tiba. <br>Jadi, ayo kita beri semua <br>orang bunga..."
,msg5-2,"dan mendoakan hati mereka <br>agar bisa diselamatkan."""
,msg5-3,
