Ignore,Key,Message
Y,メッセージ,
,msg1-1,気づいた時、私は<br>闇の中を彷徨っていた……。
,msg1-2,憎い気持ちが……
,msg1-3,心の底から溢れる、<br>この黒い感情が、止められなくて。
,msg2-1,その時だった……<br>優しい光が差し込んだ。
,msg2-2,私の心を慰めるような……<br>おばあちゃんの笑顔に似た慈愛の光。
,msg2-3,その光に向かって手を伸ばすと、
,msg2-4,杖を持ったお兄さんが<br>私の手を握っていた。
,msg3-1,優しい手……
,msg3-2,おばあちゃんと一緒、<br>人を癒す手……
,msg3-3,彼に触れた瞬間、<br>私は思い出した。
,msg3-4,あの時……
,msg3-5,恨み言をいう私を<br>優しく諭してくれた時、
,msg3-6,おばあちゃんが何ていったのか。
,msg4-1,共に『絆』を育めるように、
,msg4-2,木が、地上と地下を<br>つなげるように……
,msg4-3,花で、人と人との心を<br>つなげなさいって……
,msg4-4,――そういったんだ。
,msg5-1,おばあちゃん、
,msg5-2,私は今、傷ついた<br>人の心を癒すために
,msg5-3,世界を回っているよ。
,msg5-4,もちろん、彼も一緒……<br>だから心配しないで。
,msg6-1,涙でいっぱいなこの世界を、
,msg6-2,花でいっぱいに<br>してみせるから……
,msg6-3,あなたにもらった<br>愛情いっぱいの花たちで……
,msg6-4,この世界を――<br>包み込んでみせる。
