Ignore,Key,Message
Y,メッセージ,
,msg1-1,"Quando eu era ainda<br>menor que agora, "
,msg1-2,abandonaram a minha<br>irmã e eu nas montanhas.
,msg2-1,Lá ficava sempre caindo<br>um monte de raios; 
,msg2-2,"por isso um dia<br>eu saí correndo e,<br>quando me dei conta,<br>tinha ficado sozinha."
,msg3-1,"De noite a montanha<br>é completamente escura,<br>não dá pra ver nadinha. "
,msg3-2,"Por causa dos raios,<br>nem tinha como ouvir a<br>minha voz chamando<br>pela minha irmã."
,msg4-1,Daquele jeito... 
,msg4-2,ela nunca ia saber<br>onde eu tava. 
,msg4-3,Então eu não ia poder<br>encontrar ela nunca<br>mais também...?
,msg5-1,"Eu desatei a chorar, "
,msg5-2,mas daí a minha<br>irmã me encontrou.
,msg6,"""Tá tudo bem.<br>Não precisa mais ter medo"",<br>ela disse enquanto me<br>abraçou com carinho."
,msg7-1,"Os raios ainda faziam<br>muito estrondo,<br>mas o meu choro tinha parado. "
,msg7-2,"Afinal, agora eu já tava<br>com a minha irmã,<br>que é tão carinhosa!"
