Ignore,Key,Message
Y,メッセージ,
,msg1-1,"Ketika kami <br>masih muda, "
,msg1-2,Kakak dan aku <br>ditelantarkan di <br>atas gunung.
,msg2-1,"Di sana, petir dan kilat <br>selalu menyambar."
,msg2-2,"Aku ketakutan dan mencoba <br>melarikan diri dari suara itu, <br>tapi ketika aku menyadarinya, <br>aku berakhir dalam kesendirian."
,msg3-1,"Di gunung sangat gelap <br>dan tidak bisa melihat <br>apapun di malam hari,"
,msg3-2,dan suara petir sangat <br>keras sampai aku tidak <br>bisa mendengarkan <br>suara Kakakku.
,msg4-1,"Jika seperti ini, "
,msg4-2,dia tidak bisa menemukanku. 
,msg4-3,Aku tidak bisa <br>melihat Kakakku lagi...!
,msg5-1,"Aku mulai menangis,"
,msg5-2,"tapi sebelum <br>aku menyadarinya, <br>dia telah ada di <br>sini—entah bagaimana <br>Kakak bisa menemukanku."
,msg6,"""Tidak apa-apa, Cerberus. <br>Kakak di sini,"" katanya, <br>sambil memelukku <br>dengan tangan hangatnya."
,msg7-1,"Petir dan kilat <br>masih terus menyambar, <br>tapi air mataku berhenti."
,msg7-2,Dan itu semua karena <br>aku punya kakak yang <br>paling baik di dunia ini.
