Ignore,Key,Message
Y,メッセージ,
,msg1-1,"Cuando éramos más jóvenes, "
,msg1-2,nos abandonaron a mi hermana <br>mayor y a mí en la cima <br>de una montaña.
,msg2-1,"Allí, el trueno y el rayo <br>siempre se estrellaban. "
,msg2-2,"Me asusté e intenté huir <br>del ruido, pero antes de <br>darme cuenta, me quedé sola."
,msg3-1,"La montaña es demasiado <br>oscura para ver por la noche, "
,msg3-2,y el trueno es tan fuerte <br>que no puedo escuchar <br>la voz de mi hermana.
,msg4-1,"A este paso, "
,msg4-2,ella nunca me encontrará. 
,msg4-3,¡Nunca volveré a <br>ver a mi hermana...!
,msg5-1,"Empecé a llorar, <br>pero antes de darme cuenta, "
,msg5-2,"allí estaba ella, de alguna <br>manera, mi hermana me <br>había encontrado."
,msg6,"""No pasa nada, Cerbero. <br>""Tu hermana está aquí"", <br>me dijo envolviendo sus <br>cálidos brazos a mi alrededor."
,msg7-1,"El trueno y el rayo seguían <br>cayendo, pero mis lágrimas <br>se habían detenido."
,msg7-2,Y todo es porque tengo la <br>mejor hermana del mundo.
