Ignore,Key,Message
Y,メッセージ,
,msg1-1,"Красные глаза,<br>светящиеся во тьме. "
,msg1-2,В одну из ночей на нас<br>внезапно напали чудовища.
,msg2-1,"Они обнажили свои острые<br>когти и большие клыки, "
,msg2-2,но сестренка заслонила меня<br>и не сдвинулась ни на шаг. 
,msg2-3,Все произошло как в<br>замедленной съемке - 
,msg2-4,эти голодные чудовища...<br>набросились на нее..
,msg3-1,Нет... 
,msg3-2,Сестренка!..<br>НЕЕЕЕЕЕЕЕЕЕТ!
,msg4,"Что-то внутри меня<br>взорвалось,<br>и с неба обрушился<br>дождь молний."
,msg5-1,Ч-Что это было?.. 
,msg5-2,Раньше...<br>я никогда не владела<br>подобной силой... 
,msg6,"А?.. Сестренка?<br>Сестренка, где ты?!"
,msg7-1,М-м-м...<br>Ее нигде нет... 
,msg7-2,Вокруг лишь<br>выжженная земля.
,msg8-1,"Наверное,<br>она просто упала со<br>скалы из-за этих молний. "
,msg8-2,"Да, точно."
,msg9-1,Я быстро спустилась 
,msg9-2,вниз со скалы и увидела... 
