Ignore,Key,Message
Y,メッセージ,
,msg1-1,J'ai fait un rêve. 
,msg1-2,Un rêve horrible où <br>ma sœur disparaissait.
,msg2,Je me suis empressée de <br>la prendre dans mes bras <br>dès mon réveil.
,msg3-1,"Ouf, tu es toujours là. "
,msg3-2,"Ne me laisse pas, <br>je t'en supplie..."
,msg4-1,Hm ? Un porte-bonheur ?
,msg4-2,Pour que tu sois toujours <br>avec moi même dans <br>mes cauchemars ?
,msg4-3,
,msg5,C'est vraiment toi la meilleure.
,msg6-1,Je sais !
,msg6-2,"Cette jolie pierre <br>est mon trésor, <br>alors je te la donne."
,msg7-1,"Comme ça, moi aussi je <br>serai toujours avec toi. "
,msg7-2,"Je viendrai te sauver, <br>même dans tes cauchemars !"
,msg7-3,On sera ensemble pour toujours ! 
,msg8-1,Mais le cauchemar <br>est devenu réalité. 
,msg8-2,Ce rêve horrible où <br>ma sœur disparaissait.
,msg8-3,
