Ignore,Key,Message
Y,メッセージ,
,msg1-1,"""No centro dos raios violentos,<br>ela chorava."
,msg1-2,O que eu tava fazendo?
,msg1-3,"Por acaso eu não tinha<br>decidido que ia ajudar ela?<br>Que pra isso ia ficar mais forte?"""
,msg1-4,
,msg2-1,Ela tava chorando<br>ali na minha frente.
,msg2-2,"E todo esse tempo ela<br>ficou chamando por mim... """
,msg2-3,"A hora de socorrer<br>a minha irmã é agora!"""
,msg3-1,"Eu saí correndo decidida.<br>Em um instante,"
,msg3-2,fui atingida por um raio<br>direto da maldição.
,msg3-3,A corrente elétrica atravessou<br>meu corpo inteiro;<br>ela parecia querer rasgar<br>até a minha alma.
,msg3-4,Eu fiz de tudo pra sufocar<br>o berro que queria escapar.
,msg4-1,Um ataque desses...<br>não dói nem um pouco...
,msg4-2,Afinal minha irmã tava<br>sofrendo muito mais!
,msg5-1,"Quando eu me levantei,<br>outro relâmpago<br>me atravessou."
,msg5-2,"Meu corpo dilacerado<br>foi envolvido pelo fogo,<br>e eu já mal conseguia mexer<br>as pernas incineradas."
,msg5-3,"Mesmo assim eu levantei,<br>e voltei a ser fulminada<br>sem dó pelos ataques<br>de relâmpago.<br>Os raios me partiram<br>muitas e muitas vezes."
,msg5-4,
,msg6-1,Mesmo assim...
,msg6-2,Eu me levantei.
,msg6-3,Porque ela tava<br>chorando.
,msg7-1,"Ainda atingida<br>pela chuva de raios,<br>eu abracei minha irmã,<br>que tremia. "
,msg7-2,Do jeito mais<br>delicado possível.
,msg8-1,"""Tá tudo bem.<br>Não precisa<br>mais ter medo."
,msg8-2,"Venha, vamos embora."""
,msg9-1,Uma luz se espalhou<br>pelas brechas entre<br>as nuvens trovejantes.
,msg9-2,"Vendo que a cor tinha<br>voltado aos olhos dela,"
,msg9-3,eu deixei meus sentidos<br>se dissiparem em silêncio.
