Ignore,Key,Message
Y,メッセージ,
,msg1-1,"Elle était là, à pleurer seule <br>dans ce temple perché. "
,msg1-2,Les éléments se déchaînaient <br>toujours à l'extérieur. 
,msg1-3,Comme si son cœur s'était <br>renfermé sur lui-même.
,msg2-1,Les voix n'atteignent pas <br>les sorcières de Qlipha. 
,msg2-2,Mais c'était sans compter <br>sur le bâton du maître.
,msg3-1,"Ta grande sœur est venue <br>te chercher, Cerberus. "
,msg3-2,Tout ira bien.
,msg4-1,"Quand je l'ai appelée pour l'apaiser, "
,msg4-2,le tonnerre s'est calmé et elle <br>m'a regardée avec surprise. 
,msg4-3,Les larmes ont commencé à <br>s'accumuler dans ses yeux <br>écarquillés. 
,msg4-4,Elle était enfin revenue à elle. 
,msg4-5,"Mais alors que je commençais <br>à me rassurer, son visage <br>innocent se déforma."
,msg5-1,Tu mens... <br>Ma sœur ne peut pas être là... 
,msg5-2,vu que je l'ai tuée !
,msg5-3,
,msg6-1,"D'innombrables éclairs <br>l'ont enveloppée de nouveau, "
,msg6-2,comme pour accompagner <br>son cri déchirant.
