Ignore,Key,Message
Y,メッセージ,
,msg1-1,La tormenta eléctrica <br>maldita recorre todo Lupus. 
,msg1-2,"Algunos dicen que es la <br>furia de las deidades, <br>pero, en realidad, son las <br>lágrimas de Cerbero. "
,msg1-3,Ella llora porque la soledad <br>es demasiado para ella.
,msg1-4,
,msg2,"""Estoy aquí, hermana... <br>Quiero verte..."""
,msg3-1,"Entonces, sucedió. <br>La tormenta eléctrica maldita <br>desapareció repentinamente. "
,msg3-2,Eso nunca había pasado...
,msg4-1,"Ahora que lo pienso, "
,msg4-2,he oído hablar de un grupo <br>que viaja y rompe maldiciones. 
,msg4-3,"Si se los pido, <br>tal vez puedan salvar a Cerbero."
,msg5-1,Me asustan un poco... 
,msg5-2,pero me prometí que ya no huiría. 
,msg5-3,Así que decidí ir a pedirles eso.
