Ignore,Key,Message
Y,メッセージ,
,msg1-1,"Khi mở mắt ra, tôi thấy<br>mình đã nằm ở trên giường. "
,msg1-2,"Cerberus nhìn tôi tỉnh dậy,<br>em ấy ôm tôi với những giọt<br>nước mắt lăn dài trên má."
,msg2,"Em ấy sẽ không ngừng xin lỗi,<br>vậy nên tôi nhẹ nhàng vuốt<br>ve khuôn mặt nhỏ nhắn của em."
,msg3-1,Chị mới là người phải xin lỗi.<br>Chị đến quá muộn để cứu em. 
,msg3-2,Và... 
,msg3-3,chị rất mừng vì em vẫn an toàn.
,msg4-1,"Và sau đó chúng tôi ngồi với<br>nhau hàng giờ, cùng nhau trò<br>chuyện về mọi thứ trên đời. "
,msg4-2,"Sau tất cả, chúng tôi có rất nhiều<br>điều muốn nói cho nhau nghe. "
,msg4-3,Chúng tôi muốn bù đắp cho<br>khoảng thời gian xa nhau.
,msg5-1,"Hả? Em muốn nghe<br>thêm về Chủ Nhân à,<br>Cerberus? "
,msg5-2,Em thích ngài ấy<br>đến vậy sao? 
,msg5-3,Ừm~
,msg6-1,"Chúng ta không cần<br>phải vội vàng đâu,<br>em nhỉ. "
,msg6-2,"Chúng ta sẽ luôn ở<br>bên nhau mà, nhé?"
,msg7-1,"Vậy, để lần tới nhé, "
,msg7-2,chị sẽ kể cho em nghe về<br>lần gặp gỡ với Chủ Nhân.
