Ignore,Key,Message
Y,メッセージ,
,msg1,Aku diikat di atas tiang.
,msg2,"Saat para Ksatria <br>mengangkat obornya, <br>aku berkata pada mereka."
,msg3,"""...Ksatria yang terhormat, <br>di mana kalian selama ini?"""
,msg4,Yang memberikanku jawaban <br>adalah komandan mereka.
,msg5,"""...Kami berada di dekat kalian, <br>menunggu desa dihancurkan, "
,msg6,atau penyihir bangkit dan <br>melindungi desa.
,msg7,"Jika desa hancur, yang tersisa <br>akan dipersembahkan pada <br>Gereja sebagai sedekah. <br>Tapi jika penyihir datang, <br>kami akan menangkapnya <br>setelah makhluk terkutuk <br>itu terbunuh semua."""
,msg8,"Tanpa mengetahui skema ini, <br>para penduduk desa meminta <br>keadilan agar mengeksekusi <br>penyihir yang terikat di <br>hadapan mereka."
,msg9,Aku mengenali beberapa wajah <br>di antara mereka yang berkumpul <br>di dekat bendera Gereja.
,msg10,Kenapa mata mereka <br>dipenuhi kebencian ketika <br>mereka melihatku...?
,msg11,Apa yang sebenarnya <br>aku bela...?
,msg12,"Api mulai muncul dari kakiku. <br>Aku kehabisan nafas, suaraku <br>bergetar ketika aku menyebut <br>nama Tuhan."
,msg13,"""...Wahai Bapa di Surga."
,msg14,Apakah aku salah?
,msg15,"Akankah kesalahanku <br>dalam mengambil keputusan <br>membuatku kehilangan <br>tempat di Surga...?"""
,msg16,
,msg17,
,msg18,
,msg19,
,msg20,
