Ignore,Key,Message
Y,メッセージ,
,msg1,Tiền Bối cứ dành thời gian<br>cho một người như tôi. 
,msg2,Anh ấy thực sự không<br>biết khi nào nên từ bỏ.
,msg3,Điều đầu tiên tôi viết khi gặp<br>anh ấy là tôi chỉ giúp anh ấy<br>giải quyết Những Lời Nguyền<br>Rủa trên thế giới này.
,msg4,"Nhưng trước khi tôi nhận ra,<br>những mục ghi chép trong<br>cuốn sổ của tôi bắt đầu<br>toàn nói về Tiền Bối... "
,msg5,"Ôi xem này,<br>hehe, tôi lại vừa<br>viết về anh nữa rồi."
,msg6,"Cứ đà này,<br>tôi khá chắc rằng cuốn sổ của<br>mình sẽ toàn là viết về anh ấy."
,msg7,...Nhưng tôi cũng không<br>thấy phiền vì điều đó.
,msg8,Hôm nay là ngày thứ bảy. 
,msg9,“Tôi” của ngày mai<br>sẽ là một “tôi” mới.
,msg10,"Vì vậy, hãy nghe này,<br>“tôi” mới – đừng quên đối<br>xử tốt với Tiền Bối, nhé?"
,msg11,
