Ignore,Key,Message
Y,メッセージ,
,msg1,今日は、<br>お兄ちゃんのまちを探検したよ。
,msg2-1,いつも<ct=3000>赤色</ct>ばかり<br>見ていたせいかな？
,msg2-2,ちがう色のまちは、<br>少し新鮮な感じがした。
,msg3-1,このまちにも、アタシが求める<br><ct=3000>赤い</ct>景色はなかったけれど、
,msg3-2,ここはここで好き。<br>だってお兄ちゃんがいるもん。
,msg4-1,でも、お兄ちゃんのまちでも、<br>嫌なことはあるみたい。
,msg4-2,まちをお散歩していたら、<br>悪い<ct=3000>お人形さん</ct>に出会ったの。
,msg5-1,だって、エマちゃんのこと、<br>ぶったり、
,msg5-2,アタシのかみの毛、<br>引っぱったりしたんだよ。
,msg5-3,悪い<ct=3000>お人形さん</ct>でしょ？
,msg6-1,自分より小さい子を<br>ぶつなんて……悪い子。
,msg6-2,アタシ、この<ct=3000>お人形さん</ct>、大嫌い。
,msg7,だからエマちゃんが怒ったんだよ。<br>よしよし、痛かったね。
