Ignore,Key,Message
Y,メッセージ,
,msg1,On est parties explorer <br>sa ville aujourd'hui.
,msg2-1,"Je sais pas si c'est parce que <br>je voyais tout le temps du rouge, "
,msg2-2,mais je trouvais rafraîchissant <br>de voir une ville avec d'autres <br>couleurs.
,msg3-1,"Toujours aucune trace <br>du rouge que je cherchais, "
,msg3-2,"mais j'ai bien aimé quand même. <br>Après tout, c'est sa ville."
,msg4-1,Mais il y a quand même <br>des trucs que j'aime pas. 
,msg4-2,On a croisé une méchante <br>poupée pendant une <br>de nos promenades.
,msg5-1,Elle a frappé Emma et <br>m'a tiré les cheveux. 
,msg5-2,
,msg5-3,"Trop méchant, non ?"
,msg6-1,Frapper quelqu'un de <br>plus petit que soi... Horrible. 
,msg6-2,Je déteste cette poupée.
,msg7,"Alors Emma s'est énervée. <br>Ma pauvre, tu as dû avoir mal."
