Ignore,Key,Message
Y,メッセージ,
,msg1-1,"Si es el rojo que gotea <br>de mis muñecas favoritas, <br>debe de ser un rojo bonito, "
,msg1-2,el mismo que me encantaba.
,msg2,¡Emma fue la que me lo dijo!
,msg3,Así que fui con mis muñecas <br>favoritas para que me <br>enseñaran ese bonito rojo.
,msg4-1,"Pero, es raro. <br>Juegan conmigo un día,"
,msg4-2,y al siguiente...
,msg5-1,Se van... 
,msg5-2,"¿No es raro, Emma? <br>¿Adónde van?"
,msg6,"Calma. Sé que volveremos <br>a vernos en alguna parte. <br>Así que, por ahora..."
,msg7,"""Vamos a buscar <br>una muñeca nueva""."
