Ignore,Key,Message
Y,メッセージ,
,msg1,“Làm ơn...<br>Đừng làm hại em gái tôi...!”
,msg2,"Nghe thấy tiếng kêu<br>khóc đầy đau khổ,<br>tên phù thủy bị thương<br>nặng cố gắng nâng cơ<br>thể một cách tuyệt vọng."
,msg3,“Không... Hãy tự cứu mình đi…”
,msg4-1,Giọng cô ta khàn khàn.<br>Trông cô ta như thể<br>sắp chết đến nơi. 
,msg4-2,"Bị mắc kẹt,<br>bất động tại chỗ, phù thủy<br>đó nhìn tôi với ánh mắt khẩn cầu. "
,msg5,“Làm ơn...<br>cầu xin cô.<br>Ít nhất...<br>hãy tha cho em gái tôi... ”
,msg6,— Hừ...!<br>Tôi có thể nhìn thấy rõ sự<br>tuyệt vọng của chính mình<br>phản chiếu trong đôi mắt cô ấy. 
,msg7-1,Những gì tôi đang làm bây giờ...<br>chính xác là những gì lũ<br>người xấu đó đã làm với tôi... 
,msg7-2,Nhưng...tôi không thể<br>đi con đường nào khác... 
,msg7-3,Đây là cách duy nhất...<br>để cứu em gái tôi...!
,msg8-1,"—Tôi bóp cò.<br>Đầu cô ấy giật ra phía sau một cái,<br>và như thể sợi dây sinh<br>mệnh đã bị cắt đứt,<br>cơ thể cô nằm bất động như<br>một con búp bê mềm oặt. "
,msg8-2,"Quá bàng hoàng,<br>cô gái ré lên một tiếng kêu nhỏ. "
,msg9,“Chị ơi... ”
,msg10,Tôi đã cố hết sức bỏ chạy.<br>Tôi...không thể chịu<br>đựng được nữa... 
