Ignore,Key,Message
Y,メッセージ,
,msg1,"""Não faça nada de ruim...<br>com a minha irmã!"""
,msg2,"Ouvindo esse grito penoso,<br>a bruxa coberta de<br>ferimentos tentou<br>levantar-se com muito esforço."
,msg3,"""Não faça isso... Fuja..."""
,msg4-1,Sua voz estava rouca.<br>Com certeza já não<br>tinha salvação.
,msg4-2,"Sem conseguir mexer<br>o corpo, ela me lançou<br>um olhar suplicante."
,msg5,"""Por favor, eu lhe peço.<br>Poupe ao menos a minha irmã..."""
,msg6,"(Ah...)<br>Ainda que a contragosto,<br>eu não pude deixar de<br>ver a mim mesma nela."
,msg7-1,Eu estava fazendo<br>o mesmo que aquela gente. 
,msg7-2,No entanto...<br>Essa era a única saída para mim. 
,msg7-3,O único jeito de proteger<br>minha própria irmã.
,msg8-1,"Eu apertei o gatilho.<br>A cabeça da bruxa estremeceu<br>debilmente e então permaneceu<br>inerte, como se o cordão que<br>a segurava tivesse sido cortado."
,msg8-2,A garota chamou atônita<br>pelo cadáver à sua frente.
,msg9,"""Mana..."""
,msg10,Eu saí correndo.<br>Já não podia mais aguentar.
