Ignore,Key,Message
Y,メッセージ,
,msg1,"Darah yang baru<br>tumpah menyebar<br>dalam gelombang perlahan,<br>panasnya melelehkan<br>salju yang turun. "
,msg2,"Dilindungi oleh mantelnya,<br>mayat kakekku masih hangat. "
,msg3,"Dari tubuhnya yang kurus,<br>jejak asap putih mengepul<br>dari lubang peluru yang<br>ditembakkan ke punggungnya<br>beberapa detik sebelumnya. "
,msg4,“Sekarang...<br>Kau akan ikut dengan kami.”
,msg5,Itulah pernyataan<br>yang disampaikan<br>oleh Inkuisisi kepadaku. 
,msg6-1,"Ketika aku menoleh ke belakang,<br>adik perempuanku sedang<br>menatapku dengan mata<br>penuh kengerian, "
,msg6-2,sebuah pisau<br>ditempelkan di lehernya.
,msg7,"Sekarang, hanya ada satu jalan<br>yang terbentang di hadapanku."
,msg8,“...Kumohon.<br>Setidaknya...ampuni adikku.”
,msg9,"Membunuh semua emosi<br>dalam suaraku, aku<br>memberikan satu permintaan.<br>Alih-alih menjawab, bibir<br>Inkuisitor hanya melengkung<br>menjadi seringai sadis. "
