Ignore,Key,Message
Y,メッセージ,
,msg1,"Das einzige, an das ich <br>mich mich von meinem <br>Vater erinnere, "
,msg2,"ist seine große, weiche Hand, <br>womit er meinen <br>Kopf gestreichelt hat."
,msg3,
,msg4,"Meine Großmutter verriet <br>mir, dass er als Soldat ... "
,msg5,"im Krieg gefallen ist, <br>als ich noch sehr klein war."
,msg6,Ja. 
,msg7,Seit dem Tag meiner <br>Geburt befand sich dieses <br>Land im ewigen Kriegszustand.
,msg8,"Gleich auf der Grenze, <br>in einem Dorf, das der <br>Sage nach von einer <br>Hexe gegründet wurde,"
,msg9,wurde ich geboren <br>und von meiner 
,msg10,Großmutter aufgezogen.
,msg11,"Als meine kränkliche <br>Mutter vom Tod meines <br>Vaters erfuhr, <br>brach sie zusammen. "
,msg12,Seither liegt sie im <br>Krankenhaus in <br>der Hauptstadt.
,msg13,Sie zu besuchen ist <br>mir gerade ein bis <br>zweimal im Jahr möglich.
,msg14,"Dennoch, dreien habe <br>ich zu verdanken, "
,msg15,dass ich mich nie die <br>Einsamkeit überkam.
