Ignore,Key,Message
Y,メッセージ,
,msg1,Tôi có ba người bạn thời thơ ấu.
,msg2,Hai người có mái tóc màu<br>hồng đào giống nhau—
,msg3,"Rean năng động và<br>Priscilla điềm tĩnh, dịu dàng."
,msg4,Và người thứ ba—Skuld—<br>một cô gái lớn tuổi hơn một<br>chút đến từ bên ngoài làng.
,msg5,Skuld thông thái đã dạy<br>Priscilla và tôi rất nhiều thứ. 
,msg6,Và hầu như ngày nào<br>Rean và tôi cũng chơi<br>đuổi bắt với nhau.
,msg7,Bốn người chúng tôi<br>đã cùng nhau đi thám<br>hiểm trong khu rừng... 
,msg8,và sau đó bị các chị của<br>Skuld trách mắng.
,msg9,Có thể chúng tôi chỉ mới<br>chơi với nhau được vài năm... 
,msg10,nhưng cảm tình của<br>chúng tôi thì như những<br>chị em thân thiết nhất.
