Ignore,Key,Message
Y,メッセージ,
,msg1,"Schließlich kam der <br>Tag, an dem mein <br>Kommandant, <br>der befehlshabende <br>Aristokrat, mich ins <br>Hauptquartier einlud."
,msg2,„Gibt es in Ihrem <br>Heimatdorf irgendwelche <br>Sagen oder Legenden?“
,msg3,"Eine etwas merkwürdige <br>Frage, die ich aber ohne <br>Bedenken beantwortete."
,msg4,„Mein Dorf wurde der <br>Legende nach von einer <br>Hexe gegründet.“
,msg5,Wenige Tage später <br>wurde mein Dorf von <br>Militärtrupps überfallen.
,msg6,Verdammt ...! <br>Ich habe ihm alles verraten ...! 
,msg7,"Doch als ich dahinter kam, <br>war es schon zu spät."
,msg8,"Ich eilte ins Dorf, doch dort <br>begrüßten mich nur türmende <br>Flammen, aufgestapelte <br>Leichen, und Soldaten, "
,msg9,die hämisch über <br>das ganze lachten.
,msg10,Ihre Augen trafen meine <br>und sie zogen ihre Waffen. 
,msg11,Jetzt bin ich wohl die <br>letzte Überlebende.
,msg12,Ach Gott ... 
,msg13,Am Ende konnte <br>ich nichts und <br>niemanden beschützen ...!
