Ignore,Key,Message
Y,メッセージ,
,msg1,Me han acompañado <br>desde mi infancia.
,msg2,Dos tienen el mismo <br>cabello de color melocotón: 
,msg3,"Rean, que siempre tiene <br>energía, y la tranquila Priscilla."
,msg4,Y la tercera es una chica <br>algo mayor que vino de <br>fuera de la aldea: Skuld.
,msg5,"Skuld, que todo lo sabe, <br>nos enseñó mucho del <br>mundo a Priscilla y a mí. "
,msg6,Rean y yo también solíamos <br>perseguirnos y jugar.
,msg7,Íbamos a explorar el bosque... 
,msg8,y luego nos regañaban las <br>hermanas de Skuld.
,msg9,Puede que solo hayan <br>sido unos pocos años... 
,msg10,pero nos sentíamos como <br>hermanas muy cercanas.
