Ignore,Key,Message
Y,メッセージ,
,msg1,У меня есть три подруги детства.
,msg2,У двух из них волосы<br>одинакового персикового цвета - 
,msg3,"у энергичной Рин и тихой,<br>кроткой Присциллы."
,msg4,"Третья - Скульд -<br>немного постарше,<br>она родом не из этой деревни."
,msg5,Всезнающая Скульд учила<br>нас с Присциллой разным<br>премудростям. 
,msg6,А мы с Рин всегда<br>соперничали друг с другом.
,msg7,Вчетвером мы ходили<br>исследовать лес... 
,msg8,а потом получали<br>нагоняй от сестер Скульд.
,msg9,Это длилось всего<br>несколько лет... 
,msg10,но мы стали друг<br>другу как сестры.
