Ignore,Key,Message
Y,メッセージ,
,msg1,Рыцари связали меня и<br>потащили по улицам города.
,msg2-1,"""Эта женщина ворует<br>у детей будущее"". "
,msg2-2,"""Из-за нее моя дочь..."""
,msg3,"""Если бы только эта<br>женщина никогда не<br>появлялась в нашем городе..."""
,msg4,Отовсюду вокруг<br>раздавались полные<br>обиды и ненависти голоса.
,msg5,Не смотрите на меня так.<br>Я... 
,msg6,"Я хотела закричать,<br>но смогла побороть себя."
,msg7-1,"Все ведет к тому,<br>что меня казнят... "
,msg7-2,"Но это же хорошо, да?"
,msg8,"Ведь тогда я,<br>наконец,<br>обрету свободу."
,msg9,Мне не надо ничего видеть.<br>Мне больше не надо<br>ничего слышать... 
,msg10,Наконец-то<br>пришел мой час... 
