Ignore,Key,Message
Y,メッセージ,
,msg1,就在那时，<br>我听见有人出声喝止。
,msg2,我抬起头，只见一名<br>手持法杖的青年站在眼前……
,msg3,他向一头雾水的我伸出手。
,msg4,他需要我的力量？<br>为了守护未来？
,msg5-1,怎么可能，
,msg5-2,我连匡正一座城镇的风气<br>都做不到……
,msg6,而那一刻，<br>我突然感受到一股温暖的目光。
,msg7-1,是我的学生们……
,msg7-2,他们看向我的眼神里，<br>充满了负罪感与不安……
,msg8-1,啊……原来我的教诲<br>还留存在他们心中。
,msg8-2,
,msg9,是啊，重要的是<br>有一颗为他人着想的心。
,msg10-1,我深深地看了学生们一眼，
,msg10-2,随后握住了他的手。
,msg11,要斩断让这个地方<br>陷入疯狂的负面连锁，<br>只能从根本进行矫正。
,msg12,究竟谁是受害者？<br>谁又是加害者？<br>就让我来辨明是非真相吧。
,msg13-1,然后，总有一天，<br>我要将这个故事讲给学生们听——
,msg13-2,关于一名勇者拯救了世界的故事。
