Ignore,Key,Message
Y,メッセージ,
,msg1,Не только клинок<br>может убить человека.<br>Один единственный<br>взгляд может оказаться<br>таким же смертельным.
,msg2-1,"Ехидный шепот,<br>надменный взгляд... "
,msg2-2,"Этого достаточно,<br>чтобы убить кого-то."
,msg3-1,"Сердце, привыкшее<br>причинять и чувствовать боль, "
,msg3-2,"постепенно забывает,<br>что это такое."
,msg4,"Поэтому вы должны<br>увидеть своими глазами и<br>услышать своими ушами,<br>прежде чем судить кого-то."
,msg5,Вот что значит учиться и расти.
,msg6-1,"Вы должны задавать вопросы, "
,msg6-2,а затем искать на них ответы.
,msg7,"Нет таких сомнений,<br>которые нельзя разрешить.<br>Просто ответы,<br>которые вы ищете,<br>не лежат на поверхности."
,msg8,"Преподав своим<br>ученикам этот урок,<br>я сказала себе следующее."
,msg9-1,Верно. 
,msg9-2,"Ответ на вопрос,<br>как разбить эти цепи,<br>тоже где-то есть..."
,msg10-1,Как раз тогда<br>пошел один слух. 
,msg10-2,"Слух о женщине,<br>которая уводит детей<br>и превращает их в ведьм."
