Ignore,Key,Message
Y,メッセージ,
,msg1,私が魔女だという噂が流れた。
,msg2,呪いで子供を魔女に変える、ね。
,msg3,予感はしていた。<br>いつか必ず順番が回ってくる。
,msg4-1,だってこの街は……
,msg4-2,きっかけさえあれば、<br>勝手に燃え上がる。
,msg5,何が火種になるかは分からない。
,msg6,蔑んだ目、嘲笑う声、<br>そして言葉の刃。
,msg7,それらひとつひとつが<br>私の心を突き刺した……
,msg8,それからすぐに報告を受けた<br>騎士が私を捕らえにやってきた。
,msg9-1,その後ろには<br>教え子の保護者達もいて……
,msg9-2,中には魔女だと噂された<br>子の親もいた。
,msg10-1,彼らは泣きそうな顔で<br>こういった。
,msg10-2,うちの子を返せ、<br>この魔女めって。
,msg11,何も言えなかった……
,msg12,子を喪った彼らの気持ちが<br>痛いほど伝わってきたから。
,msg13-1,そんな相手に、<br>なんて言えばいいのか……
,msg13-2,何が正解なのか、<br>分からなかった。
