Ignore,Key,Message
Y,メッセージ,
,msg1,Một tin đồn lan truyền<br>về việc tôi là phù thủy.
,msg2,Về việc tôi nguyền rủa<br>và biến trẻ em thành<br>phù thủy... Tôi biết.
,msg3,Tôi đã nghi ngờ điều<br>này rồi sẽ xảy ra.<br>Tôi biết là một ngày<br>nào đó sẽ đến lượt mình.
,msg4-1,"Bởi vì,<br>chỉ cần có một cơ hội, "
,msg4-2,những mồi lửa trong<br>thị trấn này sẽ bùng cháy.
,msg5,Chỉ là không ai biết điều<br>gì sẽ trở thành mồi lửa.
,msg6,"Tôi đã gặp phải những<br>ánh mắt khinh bỉ,<br>những giọng nói giễu cợt<br>và những lời nói sắc như dao."
,msg7,"Chúng cứ đến liên tiếp,<br>đâm sâu vào trái tim tôi... "
,msg8,"Ngay sau đó,<br>tôi bị tố giác với các hiệp sĩ,<br>và họ đã đến bắt tôi."
,msg9-1,Đằng sau họ là phụ huynh<br>của các học sinh của tôi... 
,msg9-2,"và trong số họ,<br>là phụ huynh của những<br>đứa trẻ bị đồn là phù thủy."
,msg10-1,Họ nói với tôi trong sự<br>nghẹn ngào sắp khóc 
,msg10-2,"“Trả lại con cho chúng tôi,<br>phù thủy chết tiệt.”"
,msg11,Tôi thực sự không<br>thể thốt nên lời... 
,msg12,Nỗi đau mất con mà họ<br>phải chịu gần như làm<br>tan nát trái tim tôi.
,msg13-1,Tôi không biết<br>phải nói gì... 
,msg13-2,hoặc câu trả lời<br>chính xác là gì.
