Ignore,Key,Message
Y,メッセージ,
,msg1,Họ nhốt tôi bên<br>trong một tòa tháp cao.
,msg2-1,"Chừng nào tôi còn ở đây,<br>những kẻ đó sẽ không đụng<br>đến Rean hay ngôi làng. "
,msg2-2,Đó là những gì họ đã hứa với tôi.
,msg3-1,Tôi sẽ ổn thôi.<br>Tôi đã quen với sự cô lập. 
,msg3-2,"Tôi vẫn luôn như vậy,<br>thậm chí cho đến tận bây giờ."
,msg4,"Nhưng, người muốn đưa tôi<br>ra ngoài đã không còn ở đây nữa."
,msg5,"Tôi tự hỏi đã bao nhiêu ngày,<br>hay là bao nhiêu tháng<br>trôi qua kể từ lúc đó."
,msg6-1,"Có lẽ là không lâu đến thế.<br>Nhưng, "
,msg6-2,"bên trong căn phòng này,<br>nơi thậm chí một tia nắng<br>cũng không lọt vào,<br>tôi không thể nào<br>biết được điều đó."
,msg7-1,Có phải trời sáng ngoài kia không?<br>Hay là ban đêm? 
,msg7-2,Tôi thậm chí còn không biết<br>tại sao mình lại phải bị nhốt ở đây.
,msg8-1,"Đột nhiên,<br>chiếc vương miện rơi khỏi đầu tôi. "
,msg8-2,"Vào lúc đó,<br>tôi thấy hình ảnh của một<br>người lóe lên trong tâm trí tôi. "
,msg8-3,Nhưng...<br>đó là ai vậy?
,msg9-1,Tôi không biết nữa. 
,msg9-2,Có phải tôi đang chờ<br>đợi một ai đó không?
,msg10-1,Tại sao... 
,msg10-2,tại sao một điều mà tôi<br>không thể nhớ được... <br>lại khiến tôi đau<br>lòng đến thế…?
