Ignore,Key,Message
Y,メッセージ,
,msg1,"""...Priscilla, yo te protegeré."""
,msg2,"Yo sólo era una cobarde,<br>pero Rean me hizo esa promesa."
,msg3-1,"Aunque seguía sin<br>poder salir de mi habitación, "
,msg3-2,"Rean no estaba ni mucho<br>menos disgustado.<br>Con las palabras ""Te lo prometo"",<br>me tomó de la mano<br>y me llevó al mundo exterior."
,msg4-1,Las vistas que vi<br>por primera vez eran 
,msg4-2,tan brillantes y suaves<br>que me hicieron llorar... 
,msg4-3,Todos mis temores se<br>habían desvanecido al instante.
,msg5,Rean debe haber compartido<br>parte de su coraje conmigo.
,msg6,"A partir de entonces,<br>empecé a salir a jugar con Rean."
,msg7,"La querida hermana Zara<br>y la querida hermana Skuld<br>se unieron finalmente<br>a nuestro pequeño grupo,<br>añadiendo aún más diversión."
,msg8,"Con el tiempo,<br>puede llegar un día en<br>que Rean abandone la aldea,<br>como todo el mundo."
,msg9,"Aún así,<br>ahora mismo...<br>Aunque sólo sea por<br>este breve momento...<br>¡Quiero estar con ella...!"
,msg10,Pedía ese deseo en el<br>fondo de mi corazón cada<br>vez que veía sonreír a Rean.
,msg11,Pero el momento<br>de despedirnos llegó cuando<br>menos lo esperábamos.
