Ignore,Key,Message
Y,メッセージ,
,msg1,Mereka mengurungku<br>di dalam menara tinggi.
,msg2-1,"Selama aku tinggal di sini,<br>orang-orang itu tidak akan<br>menyentuh Rean atau desa. "
,msg2-2,Itulah yang mereka<br>janjikan padaku.
,msg3-1,Aku akan baik-baik saja.<br>Aku sudah terbiasa dikucilkan. 
,msg3-2,"Begitulah yang selalu kulakukan,<br>bahkan sampai sekarang."
,msg4,"Tapi, orang yang mencoba<br>membawaku keluar<br>sudah tidak ada lagi."
,msg5,"Aku bertanya-tanya,<br>sudah berapa hari<br>atau bahkan bulan,<br>waktu yang berlalu<br>sejak saat itu."
,msg6-1,Mungkin tidak terlalu banyak. 
,msg6-2,"Tapi, di ruangan ini di mana<br>tidak ada satu pun sinar<br>matahari yang menyinari,<br>mustahil bagiku<br>untuk mengetahuinya."
,msg7-1,Apakah ini pagi hari?<br>Malam? 
,msg7-2,Aku bahkan tidak tahu kenapa<br>aku harus tetap terkurung di sini.
,msg8-1,"Tiba-tiba, mahkota itu<br>jatuh dari kepalaku. "
,msg8-2,"Pada saat itu,<br>aku melihat bayangan<br>seseorang muncul di pikiranku. "
,msg8-3,Tapi...siapa itu tadi?
,msg9-1,Aku tidak tahu. 
,msg9-2,Apakah aku seharusnya<br>menunggu seseorang?
,msg10-1,Kenapa...
,msg10-2,kenapa sesuatu yang<br>tidak dapat kuingat...<br>membuatku sangat terluka...?
