Ignore,Key,Message
Y,メッセージ,
,msg1,"„... Priscilla,<br>ich werde dich beschützen.“"
,msg2,"Ich war bloß ein Angsthase,<br>und doch gab mir<br>Rean dieses Versprechen."
,msg3-1,"Obwohl ich noch immer<br>nicht in der Lage war,<br>mein Zimmer zu verlassen, "
,msg3-2,"war Rean keineswegs verärgert.<br>Mit den Worten:<br>„Ich versprech’s dir“,<br>nahm sie meine Hand und<br>brachte mich nach draußen."
,msg4-1,"Was ich zum ersten Mal sah,<br>war so hell und zart, "
,msg4-2,dass mir Tränen in die<br>Augen stiegen ...
,msg4-3,All meine Ängste waren<br>augenblicklich verflogen.
,msg5,Rean muss mir einen<br>Teil ihres Muts<br>abgegeben haben.
,msg6,"Von da an begann ich,<br>nach draußen zu gehen,<br>um mit Rean zu spielen."
,msg7,"Bald schlossen sich<br>Schwesterchen Zara und<br>Schwesterchen Skuld<br>unserem Grüppchen an,<br>was die Sache noch<br>spaßiger machte."
,msg8,"Irgendwann kommt<br>vielleicht der Tag,<br>an dem Rean das<br>Dorf verlässt,<br>so wie alle anderen auch."
,msg9,Aber trotzdem ...<br>In diesem Moment ...<br>so kurz er auch sein mag ...<br>möchte ich bei ihr sein!
,msg10,"Jedes Mal,<br>wenn ich Rean lächeln sah,<br>wünschte ich mir dies<br>von ganzem Herzen."
,msg11,"Aber die Zeit des<br>Abschieds kam,<br>als wir es am<br>wenigsten erwarteten."
