Ignore,Key,Message
Y,メッセージ,
,msg1,"이건 설마, 마녀의 힘?<br>정말로 존재했다니..."
,msg2,나를 바라보는<br>그들의 눈빛이 바뀌었다.
,msg3-1,무서워.
,msg3-2,하지만 저들의 목적이 마녀라면...
,msg3-3,나는 그들에게 걸어갔다.
,msg4,따라갈게요.<br>그러니까 린은...<br>그 아이만은 살려주세요.
,msg5,"내가 그렇게 애원하자,<br>그들은 왕관을 꺼냈다."
,msg6-1,희생의 왕관.
,msg6-2,마녀의 힘을 억누르는<br>산 제물의 증거.
,msg7-1,우리 마을에도<br>똑같이 생긴 게 있다.
,msg7-2,마을을 개척했던 마녀는<br>그 왕관 때문에<br>사로잡혀 있었다고 했다.
,msg8,"마을에 있는 건 더 이상<br>그 힘이 남아있지 않았지만,<br>옛날엔 그 왕관이 무서웠다."
,msg9-1,하지만 린은<br>겁에 질린 내 앞에<br>기사처럼 무릎을<br>꿇고 맹세했다.
,msg9-2,‘프리실라는<br> 내가 지켜줄게’ 라며.
,msg10-1,그때부터 나는 무섭지 않았다.<br>전해 내려오는 이야기도 왕관도.
,msg10-2,린이 하나의 추억으로<br>바꾸어 줬으니까.
,msg11-1,지켜야만 해.
,msg11-2,"이번엔 내가, 린을...!"
