Ignore,Key,Message
Y,メッセージ,
,msg1,"With a single wave of her hand,"
,msg2,the rabid dog scurried away <br>with its tail between its legs.
,msg3,It looked just like magic...
,msg4,"But, my eyes had deceived me."
,msg5,"Because in actuality,"
,msg6,she had used incense that <br>dogs hate the smell of <br>to get rid of it.
,msg7,
,msg8,She wasn’t a witch at all—
,msg9,just a simple scholar who <br>started living in the woods <br>because she hated how noisy <br>town life was.
,msg10,"After that, the two of us <br>started getting to know <br>one another."
,msg11,"I really liked talking to her, <br>even if she was a bit strange."
,msg12,But one day...
,msg13,That girl...was captured <br>by the Knights of Longinus. 
