Ignore,Key,Message
Y,メッセージ,
,msg1,Tôi ghét phù thủy.
,msg2,Lý do của tôi rất đơn<br>giản—vì Bố Mẹ ghét họ.
,msg3,"Tôi muốn bố mẹ<br>nghĩ rằng tôi là cô bé<br>ngoan ngoãn của họ, "
,msg4,vì vậy tôi cũng đã nói đủ<br>những điều xấu về phù thủy.
,msg5,"Trong những quyển<br>sách tranh mà tôi từng đọc, "
,msg6,phù thủy được miêu tả là<br>những quái vật đáng sợ<br>có sừng lớn và móng vuốt.
,msg7,Họ cải trang thành<br>người bình thường<br>và hãm hại mọi người.
,msg8,"Đó là lý do tại sao, "
,msg9,ngay cả khi cô gái đó cứu<br>tôi khỏi một con chó dại...
,msg10,Thì lúc đầu tôi<br>vẫn rất cảnh giác.
,msg11,"Bởi…tôi nghĩ rằng vì cô ấy<br>sống một mình trong rừng, "
,msg12,nên có thể cô ấy thực<br>sự là một phù thủy.
